,ELECTION_DATE,ELECTION_NAME,CONTEST_ID,PRECINCT_NUMBER,WARD,PRIMARY_PARTY,VOTES
5869,2010-09-14 00:00:00,Mayoral Primary,,56,4,Statehood Green,0
5870,2010-09-14 00:00:00,Mayoral Primary,,57,4,Statehood Green,4
5871,2010-09-14 00:00:00,Mayoral Primary,,58,4,Statehood Green,2
5872,2010-09-14 00:00:00,Mayoral Primary,,59,4,Statehood Green,2
5873,2010-09-14 00:00:00,Mayoral Primary,,60,4,Statehood Green,1
5874,2010-09-14 00:00:00,Mayoral Primary,,61,4,Statehood Green,2
5875,2010-09-14 00:00:00,Mayoral Primary,,62,4,Statehood Green,2
5876,2010-09-14 00:00:00,Mayoral Primary,,63,4,Statehood Green,6
5877,2010-09-14 00:00:00,Mayoral Primary,,64,4,Statehood Green,3
5878,2010-09-14 00:00:00,Mayoral Primary,,65,4,Statehood Green,2
5879,2010-09-14 00:00:00,Mayoral Primary,,66,5,Statehood Green,2
5880,2010-09-14 00:00:00,Mayoral Primary,,67,5,Statehood Green,2
5881,2010-09-14 00:00:00,Mayoral Primary,,68,5,Statehood Green,5
5882,2010-09-14 00:00:00,Mayoral Primary,,69,5,Statehood Green,1
5883,2010-09-14 00:00:00,Mayoral Primary,,70,5,Statehood Green,5
5884,2010-09-14 00:00:00,Mayoral Primary,,71,5,Statehood Green,4
5885,2010-09-14 00:00:00,Mayoral Primary,,72,5,Statehood Green,3
5886,2010-09-14 00:00:00,Mayoral Primary,,73,5,Statehood Green,4
5887,2010-09-14 00:00:00,Mayoral Primary,,74,5,Statehood Green,3
5888,2010-09-14 00:00:00,Mayoral Primary,,75,5,Statehood Green,3
5889,2010-09-14 00:00:00,Mayoral Primary,,76,5,Statehood Green,0
5890,2010-09-14 00:00:00,Mayoral Primary,,77,5,Statehood Green,6
5891,2010-09-14 00:00:00,Mayoral Primary,,78,5,Statehood Green,2
5892,2010-09-14 00:00:00,Mayoral Primary,,79,5,Statehood Green,1
5893,2010-09-14 00:00:00,Mayoral Primary,,80,7,Statehood Green,2
5894,2010-09-14 00:00:00,Mayoral Primary,,81,6,Statehood Green,6
5895,2010-09-14 00:00:00,Mayoral Primary,,82,6,Statehood Green,0
5896,2010-09-14 00:00:00,Mayoral Primary,,83,6,Statehood Green,0
5897,2010-09-14 00:00:00,Mayoral Primary,,84,6,Statehood Green,4
5898,2010-09-14 00:00:00,Mayoral Primary,,85,6,Statehood Green,4
5899,2010-09-14 00:00:00,Mayoral Primary,,86,6,Statehood Green,2
5900,2010-09-14 00:00:00,Mayoral Primary,,87,6,Statehood Green,3
5901,2010-09-14 00:00:00,Mayoral Primary,,88,6,Statehood Green,4
5902,2010-09-14 00:00:00,Mayoral Primary,,89,6,Statehood Green,4
5903,2010-09-14 00:00:00,Mayoral Primary,,90,6,Statehood Green,1
5904,2010-09-14 00:00:00,Mayoral Primary,,91,6,Statehood Green,2
5905,2010-09-14 00:00:00,Mayoral Primary,,92,7,Statehood Green,0
5906,2010-09-14 00:00:00,Mayoral Primary,,93,7,Statehood Green,2
5907,2010-09-14 00:00:00,Mayoral Primary,,94,7,Statehood Green,0
5908,2010-09-14 00:00:00,Mayoral Primary,,95,7,Statehood Green,0
5909,2010-09-14 00:00:00,Mayoral Primary,,96,7,Statehood Green,2
5910,2010-09-14 00:00:00,Mayoral Primary,,97,7,Statehood Green,0
5911,2010-09-14 00:00:00,Mayoral Primary,,98,7,Statehood Green,5
5912,2010-09-14 00:00:00,Mayoral Primary,,99,7,Statehood Green,0
5913,2010-09-14 00:00:00,Mayoral Primary,,100,7,Statehood Green,0
5914,2010-09-14 00:00:00,Mayoral Primary,,101,7,Statehood Green,1
5915,2010-09-14 00:00:00,Mayoral Primary,,102,7,Statehood Green,0
5916,2010-09-14 00:00:00,Mayoral Primary,,103,7,Statehood Green,2
5917,2010-09-14 00:00:00,Mayoral Primary,,104,7,Statehood Green,6
5918,2010-09-14 00:00:00,Mayoral Primary,,105,7,Statehood Green,0
5919,2010-09-14 00:00:00,Mayoral Primary,,106,7,Statehood Green,2
5920,2010-09-14 00:00:00,Mayoral Primary,,107,7,Statehood Green,0
5921,2010-09-14 00:00:00,Mayoral Primary,,108,7,Statehood Green,2
5922,2010-09-14 00:00:00,Mayoral Primary,,109,7,Statehood Green,0
5923,2010-09-14 00:00:00,Mayoral Primary,,110,7,Statehood Green,1
5924,2010-09-14 00:00:00,Mayoral Primary,,111,7,Statehood Green,0
5925,2010-09-14 00:00:00,Mayoral Primary,,112,7,Statehood Green,1
5926,2010-09-14 00:00:00,Mayoral Primary,,113,7,Statehood Green,2
5927,2010-09-14 00:00:00,Mayoral Primary,,114,8,Statehood Green,0
5928,2010-09-14 00:00:00,Mayoral Primary,,115,8,Statehood Green,2
5929,2010-09-14 00:00:00,Mayoral Primary,,116,8,Statehood Green,1
5930,2010-09-14 00:00:00,Mayoral Primary,,117,8,Statehood Green,0
5931,2010-09-14 00:00:00,Mayoral Primary,,118,8,Statehood Green,0
5932,2010-09-14 00:00:00,Mayoral Primary,,119,8,Statehood Green,3
5933,2010-09-14 00:00:00,Mayoral Primary,,120,8,Statehood Green,1
5934,2010-09-14 00:00:00,Mayoral Primary,,121,8,Statehood Green,0
5935,2010-09-14 00:00:00,Mayoral Primary,,122,8,Statehood Green,0
5936,2010-09-14 00:00:00,Mayoral Primary,,123,8,Statehood Green,1
5937,2010-09-14 00:00:00,Mayoral Primary,,124,8,Statehood Green,1
5938,2010-09-14 00:00:00,Mayoral Primary,,125,8,Statehood Green,2
5939,2010-09-14 00:00:00,Mayoral Primary,,126,8,Statehood Green,0
5940,2010-09-14 00:00:00,Mayoral Primary,,127,6,Statehood Green,8
5941,2010-09-14 00:00:00,Mayoral Primary,,128,6,Statehood Green,2
5942,2010-09-14 00:00:00,Mayoral Primary,,129,2,Statehood Green,2
5943,2010-09-14 00:00:00,Mayoral Primary,,130,6,Statehood Green,0
5944,2010-09-14 00:00:00,Mayoral Primary,,131,6,Statehood Green,1
5945,2010-09-14 00:00:00,Mayoral Primary,,132,7,Statehood Green,0
5946,2010-09-14 00:00:00,Mayoral Primary,,133,8,Statehood Green,0
5947,2010-09-14 00:00:00,Mayoral Primary,,134,8,Statehood Green,1
5948,2010-09-14 00:00:00,Mayoral Primary,,135,5,Statehood Green,4
5949,2010-09-14 00:00:00,Mayoral Primary,,136,1,Statehood Green,1
5950,2010-09-14 00:00:00,Mayoral Primary,,137,1,Statehood Green,2
5951,2010-09-14 00:00:00,Mayoral Primary,,138,3,Statehood Green,0
5952,2010-09-14 00:00:00,Mayoral Primary,,139,5,Statehood Green,0
5953,2010-09-14 00:00:00,Mayoral Primary,,140,8,Statehood Green,0
5954,2010-09-14 00:00:00,Mayoral Primary,,141,2,Statehood Green,1
5955,2010-09-14 00:00:00,Mayoral Primary,,142,6,Statehood Green,0
5956,2010-09-14 00:00:00,Mayoral Primary,,143,6,Statehood Green,2
5957,2010-09-14 00:00:00,Mayoral Primary,,1,6,Statehood Green,0
5958,2010-09-14 00:00:00,Mayoral Primary,,2,2,Statehood Green,0
5959,2010-09-14 00:00:00,Mayoral Primary,,3,2,Statehood Green,0
5960,2010-09-14 00:00:00,Mayoral Primary,,4,2,Statehood Green,0
5961,2010-09-14 00:00:00,Mayoral Primary,,5,2,Statehood Green,0
5962,2010-09-14 00:00:00,Mayoral Primary,,6,2,Statehood Green,0
5963,2010-09-14 00:00:00,Mayoral Primary,,7,3,Statehood Green,0
5964,2010-09-14 00:00:00,Mayoral Primary,,8,3,Statehood Green,0
5965,2010-09-14 00:00:00,Mayoral Primary,,9,3,Statehood Green,0
5966,2010-09-14 00:00:00,Mayoral Primary,,10,3,Statehood Green,0
5967,2010-09-14 00:00:00,Mayoral Primary,,11,3,Statehood Green,3
5968,2010-09-14 00:00:00,Mayoral Primary,,12,3,Statehood Green,0
5969,2010-09-14 00:00:00,Mayoral Primary,,13,2,Statehood Green,0
5970,2010-09-14 00:00:00,Mayoral Primary,,14,2,Statehood Green,0
5971,2010-09-14 00:00:00,Mayoral Primary,,15,2,Statehood Green,0
5972,2010-09-14 00:00:00,Mayoral Primary,,16,2,Statehood Green,0
5973,2010-09-14 00:00:00,Mayoral Primary,,17,2,Statehood Green,0
5974,2010-09-14 00:00:00,Mayoral Primary,,18,2,Statehood Green,0
5975,2010-09-14 00:00:00,Mayoral Primary,,19,5,Statehood Green,1
5976,2010-09-14 00:00:00,Mayoral Primary,,20,1,Statehood Green,1
5977,2010-09-14 00:00:00,Mayoral Primary,,21,2,Statehood Green,0
5978,2010-09-14 00:00:00,Mayoral Primary,,22,1,Statehood Green,0
5979,2010-09-14 00:00:00,Mayoral Primary,,23,1,Statehood Green,1
5980,2010-09-14 00:00:00,Mayoral Primary,,24,1,Statehood Green,0
5981,2010-09-14 00:00:00,Mayoral Primary,,25,1,Statehood Green,0
5982,2010-09-14 00:00:00,Mayoral Primary,,26,3,Statehood Green,0
5983,2010-09-14 00:00:00,Mayoral Primary,,27,3,Statehood Green,0
5984,2010-09-14 00:00:00,Mayoral Primary,,28,3,Statehood Green,0
5985,2010-09-14 00:00:00,Mayoral Primary,,29,3,Statehood Green,0
5986,2010-09-14 00:00:00,Mayoral Primary,,30,3,Statehood Green,0
5987,2010-09-14 00:00:00,Mayoral Primary,,31,3,Statehood Green,0
5988,2010-09-14 00:00:00,Mayoral Primary,,32,3,Statehood Green,0
5989,2010-09-14 00:00:00,Mayoral Primary,,33,3,Statehood Green,0
5990,2010-09-14 00:00:00,Mayoral Primary,,34,3,Statehood Green,0
5991,2010-09-14 00:00:00,Mayoral Primary,,35,1,Statehood Green,2
5992,2010-09-14 00:00:00,Mayoral Primary,,36,1,Statehood Green,0
5993,2010-09-14 00:00:00,Mayoral Primary,,37,1,Statehood Green,1
5994,2010-09-14 00:00:00,Mayoral Primary,,38,1,Statehood Green,0
5995,2010-09-14 00:00:00,Mayoral Primary,,39,1,Statehood Green,1
5996,2010-09-14 00:00:00,Mayoral Primary,,40,1,Statehood Green,1
5997,2010-09-14 00:00:00,Mayoral Primary,,41,1,Statehood Green,2
5998,2010-09-14 00:00:00,Mayoral Primary,,42,1,Statehood Green,0
5999,2010-09-14 00:00:00,Mayoral Primary,,43,1,Statehood Green,1
6000,2010-09-14 00:00:00,Mayoral Primary,,44,5,Statehood Green,2
6001,2010-09-14 00:00:00,Mayoral Primary,,45,4,Statehood Green,0
6002,2010-09-14 00:00:00,Mayoral Primary,,46,4,Statehood Green,0
6003,2010-09-14 00:00:00,Mayoral Primary,,47,4,Statehood Green,1
6004,2010-09-14 00:00:00,Mayoral Primary,,48,4,Statehood Green,0
6005,2010-09-14 00:00:00,Mayoral Primary,,49,4,Statehood Green,0
6006,2010-09-14 00:00:00,Mayoral Primary,,50,3,Statehood Green,0
6007,2010-09-14 00:00:00,Mayoral Primary,,51,4,Statehood Green,2
6008,2010-09-14 00:00:00,Mayoral Primary,,52,4,Statehood Green,0
6009,2010-09-14 00:00:00,Mayoral Primary,,53,4,Statehood Green,0
6010,2010-09-14 00:00:00,Mayoral Primary,,54,4,Statehood Green,0
6011,2010-09-14 00:00:00,Mayoral Primary,,55,4,Statehood Green,0
6012,2010-09-14 00:00:00,Mayoral Primary,,56,4,Statehood Green,1
6013,2010-09-14 00:00:00,Mayoral Primary,,57,4,Statehood Green,1
6014,2010-09-14 00:00:00,Mayoral Primary,,58,4,Statehood Green,0
6015,2010-09-14 00:00:00,Mayoral Primary,,59,4,Statehood Green,1
6016,2010-09-14 00:00:00,Mayoral Primary,,60,4,Statehood Green,1
6017,2010-09-14 00:00:00,Mayoral Primary,,61,4,Statehood Green,2
6018,2010-09-14 00:00:00,Mayoral Primary,,62,4,Statehood Green,3
6019,2010-09-14 00:00:00,Mayoral Primary,,63,4,Statehood Green,0
6020,2010-09-14 00:00:00,Mayoral Primary,,64,4,Statehood Green,0
6021,2010-09-14 00:00:00,Mayoral Primary,,65,4,Statehood Green,0
6022,2010-09-14 00:00:00,Mayoral Primary,,66,5,Statehood Green,0
6023,2010-09-14 00:00:00,Mayoral Primary,,67,5,Statehood Green,1
6024,2010-09-14 00:00:00,Mayoral Primary,,68,5,Statehood Green,0
6025,2010-09-14 00:00:00,Mayoral Primary,,69,5,Statehood Green,0
6026,2010-09-14 00:00:00,Mayoral Primary,,70,5,Statehood Green,2
6027,2010-09-14 00:00:00,Mayoral Primary,,71,5,Statehood Green,0
6028,2010-09-14 00:00:00,Mayoral Primary,,72,5,Statehood Green,0
6029,2010-09-14 00:00:00,Mayoral Primary,,73,5,Statehood Green,0
6030,2010-09-14 00:00:00,Mayoral Primary,,74,5,Statehood Green,2
6031,2010-09-14 00:00:00,Mayoral Primary,,75,5,Statehood Green,1
6032,2010-09-14 00:00:00,Mayoral Primary,,76,5,Statehood Green,0
6033,2010-09-14 00:00:00,Mayoral Primary,,77,5,Statehood Green,0
6034,2010-09-14 00:00:00,Mayoral Primary,,78,5,Statehood Green,0
6035,2010-09-14 00:00:00,Mayoral Primary,,79,5,Statehood Green,1
6036,2010-09-14 00:00:00,Mayoral Primary,,80,7,Statehood Green,0
6037,2010-09-14 00:00:00,Mayoral Primary,,81,6,Statehood Green,2
6038,2010-09-14 00:00:00,Mayoral Primary,,82,6,Statehood Green,0
6039,2010-09-14 00:00:00,Mayoral Primary,,83,6,Statehood Green,0
6040,2010-09-14 00:00:00,Mayoral Primary,,84,6,Statehood Green,1
6041,2010-09-14 00:00:00,Mayoral Primary,,85,6,Statehood Green,0
6042,2010-09-14 00:00:00,Mayoral Primary,,86,6,Statehood Green,1
6043,2010-09-14 00:00:00,Mayoral Primary,,87,6,Statehood Green,0
6044,2010-09-14 00:00:00,Mayoral Primary,,88,6,Statehood Green,0
6045,2010-09-14 00:00:00,Mayoral Primary,,89,6,Statehood Green,0
6046,2010-09-14 00:00:00,Mayoral Primary,,90,6,Statehood Green,1
6047,2010-09-14 00:00:00,Mayoral Primary,,91,6,Statehood Green,0
6048,2010-09-14 00:00:00,Mayoral Primary,,92,7,Statehood Green,0
6049,2010-09-14 00:00:00,Mayoral Primary,,93,7,Statehood Green,0
6050,2010-09-14 00:00:00,Mayoral Primary,,94,7,Statehood Green,0
6051,2010-09-14 00:00:00,Mayoral Primary,,95,7,Statehood Green,0
6052,2010-09-14 00:00:00,Mayoral Primary,,96,7,Statehood Green,0
6053,2010-09-14 00:00:00,Mayoral Primary,,97,7,Statehood Green,1
6054,2010-09-14 00:00:00,Mayoral Primary,,98,7,Statehood Green,1
6055,2010-09-14 00:00:00,Mayoral Primary,,99,7,Statehood Green,1
6056,2010-09-14 00:00:00,Mayoral Primary,,100,7,Statehood Green,0
6057,2010-09-14 00:00:00,Mayoral Primary,,101,7,Statehood Green,1
6058,2010-09-14 00:00:00,Mayoral Primary,,102,7,Statehood Green,0
6059,2010-09-14 00:00:00,Mayoral Primary,,103,7,Statehood Green,0
6060,2010-09-14 00:00:00,Mayoral Primary,,104,7,Statehood Green,1
6061,2010-09-14 00:00:00,Mayoral Primary,,105,7,Statehood Green,0
6062,2010-09-14 00:00:00,Mayoral Primary,,106,7,Statehood Green,0
6063,2010-09-14 00:00:00,Mayoral Primary,,107,7,Statehood Green,0
6064,2010-09-14 00:00:00,Mayoral Primary,,108,7,Statehood Green,0
6065,2010-09-14 00:00:00,Mayoral Primary,,109,7,Statehood Green,1
6066,2010-09-14 00:00:00,Mayoral Primary,,110,7,Statehood Green,0
6067,2010-09-14 00:00:00,Mayoral Primary,,111,7,Statehood Green,2
6068,2010-09-14 00:00:00,Mayoral Primary,,112,7,Statehood Green,0
6069,2010-09-14 00:00:00,Mayoral Primary,,113,7,Statehood Green,0
6070,2010-09-14 00:00:00,Mayoral Primary,,114,8,Statehood Green,0
6071,2010-09-14 00:00:00,Mayoral Primary,,115,8,Statehood Green,0
6072,2010-09-14 00:00:00,Mayoral Primary,,116,8,Statehood Green,1
6073,2010-09-14 00:00:00,Mayoral Primary,,117,8,Statehood Green,0
6074,2010-09-14 00:00:00,Mayoral Primary,,118,8,Statehood Green,0
6075,2010-09-14 00:00:00,Mayoral Primary,,119,8,Statehood Green,0
6076,2010-09-14 00:00:00,Mayoral Primary,,120,8,Statehood Green,0
6077,2010-09-14 00:00:00,Mayoral Primary,,121,8,Statehood Green,0
6078,2010-09-14 00:00:00,Mayoral Primary,,122,8,Statehood Green,0
6079,2010-09-14 00:00:00,Mayoral Primary,,123,8,Statehood Green,0
6080,2010-09-14 00:00:00,Mayoral Primary,,124,8,Statehood Green,1
6081,2010-09-14 00:00:00,Mayoral Primary,,125,8,Statehood Green,0
6082,2010-09-14 00:00:00,Mayoral Primary,,126,8,Statehood Green,0
6083,2010-09-14 00:00:00,Mayoral Primary,,127,6,Statehood Green,0
6084,2010-09-14 00:00:00,Mayoral Primary,,128,6,Statehood Green,0
6085,2010-09-14 00:00:00,Mayoral Primary,,129,2,Statehood Green,1
6086,2010-09-14 00:00:00,Mayoral Primary,,130,6,Statehood Green,0
6087,2010-09-14 00:00:00,Mayoral Primary,,131,6,Statehood Green,0
6088,2010-09-14 00:00:00,Mayoral Primary,,132,7,Statehood Green,2
6089,2010-09-14 00:00:00,Mayoral Primary,,133,8,Statehood Green,0
6090,2010-09-14 00:00:00,Mayoral Primary,,134,8,Statehood Green,0
6091,2010-09-14 00:00:00,Mayoral Primary,,135,5,Statehood Green,1
6092,2010-09-14 00:00:00,Mayoral Primary,,136,1,Statehood Green,0
6093,2010-09-14 00:00:00,Mayoral Primary,,137,1,Statehood Green,0
6094,2010-09-14 00:00:00,Mayoral Primary,,138,3,Statehood Green,0
6095,2010-09-14 00:00:00,Mayoral Primary,,139,5,Statehood Green,0
6096,2010-09-14 00:00:00,Mayoral Primary,,140,8,Statehood Green,0
6097,2010-09-14 00:00:00,Mayoral Primary,,141,2,Statehood Green,0
6098,2010-09-14 00:00:00,Mayoral Primary,,142,6,Statehood Green,0
6099,2010-09-14 00:00:00,Mayoral Primary,,143,6,Statehood Green,1
6100,2010-09-14 00:00:00,Mayoral Primary,,20,1,Statehood Green,0
6101,2010-09-14 00:00:00,Mayoral Primary,,22,1,Statehood Green,0
6102,2010-09-14 00:00:00,Mayoral Primary,,23,1,Statehood Green,0
6103,2010-09-14 00:00:00,Mayoral Primary,,24,1,Statehood Green,0
6104,2010-09-14 00:00:00,Mayoral Primary,,25,1,Statehood Green,0
6105,2010-09-14 00:00:00,Mayoral Primary,,35,1,Statehood Green,0
6106,2010-09-14 00:00:00,Mayoral Primary,,36,1,Statehood Green,0
6107,2010-09-14 00:00:00,Mayoral Primary,,37,1,Statehood Green,0
6108,2010-09-14 00:00:00,Mayoral Primary,,38,1,Statehood Green,0
6109,2010-09-14 00:00:00,Mayoral Primary,,39,1,Statehood Green,0
6110,2010-09-14 00:00:00,Mayoral Primary,,40,1,Statehood Green,0
6111,2010-09-14 00:00:00,Mayoral Primary,,41,1,Statehood Green,0
6112,2010-09-14 00:00:00,Mayoral Primary,,42,1,Statehood Green,0
6113,2010-09-14 00:00:00,Mayoral Primary,,43,1,Statehood Green,0
6114,2010-09-14 00:00:00,Mayoral Primary,,136,1,Statehood Green,0
6115,2010-09-14 00:00:00,Mayoral Primary,,137,1,Statehood Green,0
6116,2010-09-14 00:00:00,Mayoral Primary,,20,1,Statehood Green,2
6117,2010-09-14 00:00:00,Mayoral Primary,,22,1,Statehood Green,2
6118,2010-09-14 00:00:00,Mayoral Primary,,23,1,Statehood Green,4
6119,2010-09-14 00:00:00,Mayoral Primary,,24,1,Statehood Green,2
6120,2010-09-14 00:00:00,Mayoral Primary,,25,1,Statehood Green,10
6121,2010-09-14 00:00:00,Mayoral Primary,,35,1,Statehood Green,8
6122,2010-09-14 00:00:00,Mayoral Primary,,36,1,Statehood Green,1
6123,2010-09-14 00:00:00,Mayoral Primary,,37,1,Statehood Green,3
6124,2010-09-14 00:00:00,Mayoral Primary,,38,1,Statehood Green,3
6125,2010-09-14 00:00:00,Mayoral Primary,,39,1,Statehood Green,10
6126,2010-09-14 00:00:00,Mayoral Primary,,40,1,Statehood Green,6
6127,2010-09-14 00:00:00,Mayoral Primary,,41,1,Statehood Green,4
6128,2010-09-14 00:00:00,Mayoral Primary,,42,1,Statehood Green,0
6129,2010-09-14 00:00:00,Mayoral Primary,,43,1,Statehood Green,2
6130,2010-09-14 00:00:00,Mayoral Primary,,136,1,Statehood Green,0
6131,2010-09-14 00:00:00,Mayoral Primary,,137,1,Statehood Green,2
6132,2010-09-14 00:00:00,Mayoral Primary,,7,3,Statehood Green,0
6133,2010-09-14 00:00:00,Mayoral Primary,,8,3,Statehood Green,0
6134,2010-09-14 00:00:00,Mayoral Primary,,9,3,Statehood Green,0
6135,2010-09-14 00:00:00,Mayoral Primary,,10,3,Statehood Green,0
6136,2010-09-14 00:00:00,Mayoral Primary,,11,3,Statehood Green,0
6137,2010-09-14 00:00:00,Mayoral Primary,,12,3,Statehood Green,0
6138,2010-09-14 00:00:00,Mayoral Primary,,26,3,Statehood Green,0
6139,2010-09-14 00:00:00,Mayoral Primary,,27,3,Statehood Green,0
6140,2010-09-14 00:00:00,Mayoral Primary,,28,3,Statehood Green,0
6141,2010-09-14 00:00:00,Mayoral Primary,,29,3,Statehood Green,0
6142,2010-09-14 00:00:00,Mayoral Primary,,30,3,Statehood Green,0
6143,2010-09-14 00:00:00,Mayoral Primary,,31,3,Statehood Green,0
6144,2010-09-14 00:00:00,Mayoral Primary,,32,3,Statehood Green,0
6145,2010-09-14 00:00:00,Mayoral Primary,,33,3,Statehood Green,0
6146,2010-09-14 00:00:00,Mayoral Primary,,34,3,Statehood Green,0
6147,2010-09-14 00:00:00,Mayoral Primary,,50,3,Statehood Green,0
6148,2010-09-14 00:00:00,Mayoral Primary,,138,3,Statehood Green,0
6149,2010-09-14 00:00:00,Mayoral Primary,,7,3,Statehood Green,1
6150,2010-09-14 00:00:00,Mayoral Primary,,8,3,Statehood Green,0
6151,2010-09-14 00:00:00,Mayoral Primary,,9,3,Statehood Green,0
6152,2010-09-14 00:00:00,Mayoral Primary,,10,3,Statehood Green,0
6153,2010-09-14 00:00:00,Mayoral Primary,,11,3,Statehood Green,5
6154,2010-09-14 00:00:00,Mayoral Primary,,12,3,Statehood Green,0
6155,2010-09-14 00:00:00,Mayoral Primary,,26,3,Statehood Green,0
6156,2010-09-14 00:00:00,Mayoral Primary,,27,3,Statehood Green,0
6157,2010-09-14 00:00:00,Mayoral Primary,,28,3,Statehood Green,0
6158,2010-09-14 00:00:00,Mayoral Primary,,29,3,Statehood Green,0
6159,2010-09-14 00:00:00,Mayoral Primary,,30,3,Statehood Green,0
6160,2010-09-14 00:00:00,Mayoral Primary,,31,3,Statehood Green,4
6161,2010-09-14 00:00:00,Mayoral Primary,,32,3,Statehood Green,0
6162,2010-09-14 00:00:00,Mayoral Primary,,33,3,Statehood Green,3
6163,2010-09-14 00:00:00,Mayoral Primary,,34,3,Statehood Green,1
6164,2010-09-14 00:00:00,Mayoral Primary,,50,3,Statehood Green,2
6165,2010-09-14 00:00:00,Mayoral Primary,,138,3,Statehood Green,0
6166,2010-09-14 00:00:00,Mayoral Primary,,19,5,Statehood Green,0
6167,2010-09-14 00:00:00,Mayoral Primary,,44,5,Statehood Green,0
6168,2010-09-14 00:00:00,Mayoral Primary,,66,5,Statehood Green,0
6169,2010-09-14 00:00:00,Mayoral Primary,,67,5,Statehood Green,0
6170,2010-09-14 00:00:00,Mayoral Primary,,68,5,Statehood Green,0
6171,2010-09-14 00:00:00,Mayoral Primary,,69,5,Statehood Green,0
6172,2010-09-14 00:00:00,Mayoral Primary,,70,5,Statehood Green,0
6173,2010-09-14 00:00:00,Mayoral Primary,,71,5,Statehood Green,0
6174,2010-09-14 00:00:00,Mayoral Primary,,72,5,Statehood Green,0
6175,2010-09-14 00:00:00,Mayoral Primary,,73,5,Statehood Green,0
6176,2010-09-14 00:00:00,Mayoral Primary,,74,5,Statehood Green,0
6177,2010-09-14 00:00:00,Mayoral Primary,,75,5,Statehood Green,0
6178,2010-09-14 00:00:00,Mayoral Primary,,76,5,Statehood Green,0
6179,2010-09-14 00:00:00,Mayoral Primary,,77,5,Statehood Green,0
6180,2010-09-14 00:00:00,Mayoral Primary,,78,5,Statehood Green,0
6181,2010-09-14 00:00:00,Mayoral Primary,,79,5,Statehood Green,0
6182,2010-09-14 00:00:00,Mayoral Primary,,135,5,Statehood Green,0
6183,2010-09-14 00:00:00,Mayoral Primary,,139,5,Statehood Green,0
6184,2010-09-14 00:00:00,Mayoral Primary,,19,5,Statehood Green,6
6185,2010-09-14 00:00:00,Mayoral Primary,,44,5,Statehood Green,3
6186,2010-09-14 00:00:00,Mayoral Primary,,66,5,Statehood Green,1
6187,2010-09-14 00:00:00,Mayoral Primary,,67,5,Statehood Green,1
6188,2010-09-14 00:00:00,Mayoral Primary,,68,5,Statehood Green,4
6189,2010-09-14 00:00:00,Mayoral Primary,,69,5,Statehood Green,1
6190,2010-09-14 00:00:00,Mayoral Primary,,70,5,Statehood Green,7
6191,2010-09-14 00:00:00,Mayoral Primary,,71,5,Statehood Green,2
6192,2010-09-14 00:00:00,Mayoral Primary,,72,5,Statehood Green,1
6193,2010-09-14 00:00:00,Mayoral Primary,,73,5,Statehood Green,3
6194,2010-09-14 00:00:00,Mayoral Primary,,74,5,Statehood Green,3
6195,2010-09-14 00:00:00,Mayoral Primary,,75,5,Statehood Green,4
6196,2010-09-14 00:00:00,Mayoral Primary,,76,5,Statehood Green,0
6197,2010-09-14 00:00:00,Mayoral Primary,,77,5,Statehood Green,1
6198,2010-09-14 00:00:00,Mayoral Primary,,78,5,Statehood Green,1
6199,2010-09-14 00:00:00,Mayoral Primary,,79,5,Statehood Green,1
6200,2010-09-14 00:00:00,Mayoral Primary,,135,5,Statehood Green,5
6201,2010-09-14 00:00:00,Mayoral Primary,,139,5,Statehood Green,1
